instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim
ta15,20,15,300,ATSA,0,1702,300312,300000,765,3.617,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3999,214501,21305,85771,80455,26970,0
ta15,20,15,300,ATSA,1,1572,300067,300000,765,3.75,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3979,214630,21521,85397,80615,27097,0
ta15,20,15,300,ATSA,2,1646,300150,300000,764,3.72,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3991,214508,21665,85602,80240,27001,0
ta15,20,15,300,ATSA,3,1620,300344,300000,764,3.652,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4016,214265,21217,86039,80242,26767,0
ta15,20,15,300,ATSA,4,1666,300280,300000,767,3.627,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3988,214639,21421,85601,80835,26782,0
ta15,20,15,300,ATSA,5,1617,300408,300000,768,3.745,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3978,214879,21727,85489,80581,27082,0
ta15,20,15,300,ATSA,6,1608,300321,300000,768,3.766,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3979,214802,21409,85479,80679,27235,0
ta15,20,15,300,ATSA,7,1609,300339,300000,766,3.655,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3994,214587,21451,85712,80773,26651,0
ta15,20,15,300,ATSA,8,1606,300348,300000,767,3.64,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4005,214424,21407,85884,80472,26661,0
ta15,20,15,300,ATSA,9,1625,300057,300000,765,3.749,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3987,214497,21627,85520,80651,26699,0
ta15,20,15,300,ATSA,10,1574,300216,300000,767,3.714,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4005,214332,21274,85844,80387,26827,0
ta15,20,15,300,ATSA,11,1618,300068,300000,766,3.59,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4,214307,21449,85721,80384,26753,0
ta15,20,15,300,ATSA,12,1581,300279,300000,766,3.8,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4006,214364,21479,85875,80204,26806,0
ta15,20,15,300,ATSA,13,1782,300272,300000,764,3.727,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4015,214229,21497,86003,80127,26602,0
ta15,20,15,300,ATSA,14,1618,300324,300000,768,3.703,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3981,214774,21595,85510,80720,26949,0
ta15,20,15,300,ATSA,15,1554,300095,300000,768,3.707,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3988,214514,21730,85541,80281,26962,0
ta15,20,15,300,ATSA,16,1654,300129,300000,765,3.704,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3993,214461,21554,85628,80519,26760,0
ta15,20,15,300,ATSA,17,1731,300124,300000,765,3.721,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4019,214054,21321,86030,80376,26327,0
ta15,20,15,300,ATSA,18,1608,300011,300000,764,3.685,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.4014,214047,21318,85924,80042,26763,0
ta15,20,15,300,ATSA,19,1686,300248,300000,766,3.767,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T11:54:07+00:00,1.3986,214644,21489,85564,80478,27113,0
